"SL_n","BRC1_2_n","CK_n","Aux_n","ABA_n","PIN_1_3_4_7_n","Aux_Bud_n","SUC_n","GA_n","Decap_signal_n","CXE_n","SMXL6_7_8_n","FHY3_FAR1_n","SPL9_15_n","MAX2_n","D14_n","D27_n","MAX3_n","MAX4_n","MAX1_n","LBO_n","CLAMT_n","PhyB_n","PIFs_n","HB21_40_53_n","NCED3_n.","Perception_SL_n"
0.0601154267022654,2,1.0263470833245,0.253476821563475,1.5566082398323,1.19662755112509,0.570120387364544,0.5,1.12503466503427,1.54970270081845,0.971271209270443,0.798437194057034,1.14629954594042,0.670580620468417,1.0796437919714,0,1.52464773163459,0.355651577221768,0.635396598706135,1.05409293285692,1.80471523690287,0.407851350463139,2.21918059257109,2.47513165087698,0.252280261910741,1.99333166579407,0.778978090540982
1.71620227365763,2,1.42449465534346,1.27143179538936,1.44670785163989,0.953578118177973,0.686063177872605,0.5,0.81805712268001,1.11705898796825,1.3112396361388,1.14013412367591,1.36883444212438,0.270756183925574,1.49105599326269,1.77741173301391,1.06715743698855,2.18787639194113,0.836520558815616,1.09709267999586,1.59793499922175,1.00766107761478,0.960220308137427,1.52723860217629,2.0506723358809,0.836275801140814,0.773221530860565
1.3364281184004,2,1.49751562135148,2.10486917875867,1.0661996786118,1.90049951069534,1.20396672026413,0.5,1.84214407326242,0.920081602123,1.17369617801217,1.99939888847662,0.854531304622939,1.7736946988866,0.67162235957893,1.32698649652247,0.0138062495726851,1.40732641067556,0.526864921446889,1.28152736750167,0.521824126644611,0.600473007826857,0.645573529141954,1.43603079113823,1.25373425909073,0.362818149764133,1.29529448874647
1.85862180671052,2,0.114487739689545,0.64316953297444,0.498461256268607,1.62516395662254,1.99506539400151,0.5,0.865343584767725,1.69051909628195,0.372862333972658,1.64904852579015,0.896793884222466,0.354664201234719,0.763721876558085,1.9986182120162,1.38305285734721,0.805981666044886,0.0778260260309539,0.839741731957115,1.52976037170158,1.78742982996587,1.88543197773949,1.66680305303977,1.46669828991561,1.61481585726735,0.948044958003904
1.00330421558437,2,0.835531125400179,2.09285636798209,1.2252410667043,0.692061430140089,1.55351415043506,0.5,1.78990761941098,2.52980500389832,3.19346074102352,0.793632131702273,1.80199699942984,2.34771814174143,1.33181068335474,0.123997709295398,1.28301478449926,1.40118938315685,0.758699061762813,0.932884027751412,2.4943411765183,1.90873816967901,0.91520242754665,0.809703681013553,1.94564386932199,1.39286571089366,0.786353489796283
1.10046163844891,2,1.78605315377653,1.32921507820145,0.685716359669818,1.71086035767968,0.935445815769625,0.5,1.52783229609839,1.16734832400725,0.501856446804906,2.00996150288082,0,1.18073398665671,1.80430498172837,0.968929309654791,1.54970501382583,1.41844261868689,1.17645547517582,1.75101269617128,1.85650826795489,1.2708312270529,0.439359623158353,1.43019827244299,1.37328948822767,0.840753206030276,1.63859241288779
1.66911679903641,2,0.851217142902877,0.843974607244267,1.44595379040279,1.65546434340684,0.972842295010451,0.5,1.80340669258291,0.892180180543322,0.98333937526291,0.421883075553218,1.36803034992398,1.95557606935742,2.26934893212219,1.26623786735187,1.25091809693888,1.58598405638309,1.31367530342185,0.295953296248616,1.67910108171639,0.501849397607174,1.03910331872304,0.391297397156471,2.20214579589843,1.43119044048461,2.55015837258008
1.6983239178674,2,0.355721256348236,1.19331412697205,0.979653134663478,1.67576755066442,1.16842000977983,0.5,1.18901703035749,1.15041713782471,0.593050111690607,1.4054096725388,1.11927734974117,1.1478664623275,2.82322813454096,2.0219961865768,0.316905923259937,0.0382988734674234,1.50624085230579,0.271383010308327,1.62337173699637,0.965169262555204,1.4436007727847,0.44965488951641,1.90192027760517,1.35084058837789,1.63270196979209
0,2,1.56720600457482,1.17573178526483,0.36810092337373,1.88567408085011,1.32793443157829,0.5,1.29788551498929,1.79304989821076,0.761077497787008,0.850678741343003,2.37968838613765,1.17698339363595,0.185912508990883,1.0248042777866,1.61115655343224,1.56745740309067,1.14171035868088,1.6649457479148,1.57834548263228,0.961888428046967,0.418179640233333,1.20810009554382,1.72221771618084,1.85645788387164,1.33487126955406
1.93436728761742,2,0.947708576360939,2.17161925311249,1.98789231876158,0,2.1797776276831,0.5,1.42479987367815,2.19175539890656,0.708301475162264,1.13722568233108,1.39801479834298,1.80135873309524,2.11118928770555,1.40383226130155,1.26683916604012,0,0.609512930887967,1.1860258358164,1.4820670474082,1.22423796931197,1.9990906661228,1.98448336814737,0.576185933183618,0.983030018330722,1.70249510089084
1.80220312044339,2,1.29111442176367,1.69193659200519,0.924366289800423,1.27032328513562,0,0.5,2.57714845745643,2.31098667042801,1.00731500244983,1.36309400268182,0.298120942886368,1.12419196154799,2.06876467015169,1.86119714793654,0.494971073486875,1.19471994250549,1.47769417388988,1.10119617436577,0.652343246708011,0.73421229879722,0.940492348368079,0.803489730172311,1.40003516520171,0.918721647421835,1.5226593894713
1.4565192235556,2,1.12981478742273,1.66579140826628,1.29449154318292,1.80477855286889,1.30840111946699,0.5,1.9840547583867,0.478371840170084,0.315072813072153,1.73696507702666,0.423464648157494,1.3994107504758,1.25927340354791,1.6344936425127,1.26189931410803,2.496560604771,0.57417092602953,1.8112758947298,0.427067936983023,1.70919143012532,0.72170242268044,0.336669301921496,1.29933527322184,0.76404641488095,0.553551023017745
1.92694545901586,2,0,0.928133767848959,1.085996784673,1.68662540693656,1.46761098835322,0.5,1.20099209147219,0.73252345337716,1.380486511798,1.36886166316374,1.93469225047275,0.280038776080955,1.42716285502773,2.30637877738772,1.46554985929085,1.37882937209725,1.70161516246244,1.19371745308935,2.37478158778527,1.12776447877471,0.248709667943997,1.51232307796682,1.00028812390935,1.02752795032857,1.69885339474062
1.49725861992453,2,1.82584595529967,2.00661746041937,1.29470765965985,1.81058350399644,2.29165569475981,0.5,1.65395096918716,2.482765412794,0.425116308723345,1.34790310433465,1.78670415161824,2.12939426802918,1.91442924584421,0.721189225063282,1.33032465103422,0.934397051821343,1.18549141184117,1.34513850626968,0,1.33053308654088,1.36472267537805,1.68777449830764,0.241962487064154,0.334132477995281,0.170291580014361
1.54464022245772,2,0.724859717468997,2.4166256188543,0.469422545239093,1.1826116188384,2.14641673495869,0.5,1.35943794030185,0,0.969084590899419,1.41886340311281,0.440778016428435,0.234212259457393,0.412731256165444,1.1748619130206,1.02344000910666,1.06736735279222,2.2911331442139,1.79282625470479,1.07946035566878,0.863656543577821,0.809687742613013,1.59922779072141,0.648009772245935,1.02787871039546,0.209351287005648
2.25146710237875,2,1.19609693363556,1.3561136973911,0.41779505830798,1.44639593833781,0.905741044921563,0.5,0.751558118193637,1.40384960994701,1.07136394103557,1.02614381099366,2.60038570597993,2.4917287139538,2.74225436504143,0.919461473698295,0.19759626710698,0.586686530846186,1.81653037420151,0,0.198397576688539,1.89196808839007,0.842402805598427,1.60875227174673,2.89725247142486,0.388303486386182,1.18620233329427
1.17209586793433,2,0.749917661159104,1.37159488566931,2.28506457043461,1.65246154639241,0.836326866242543,0.5,0.754833015354727,2.85874912230072,1.17810633813747,1.41017767919614,1.34980307747171,1.97738111787383,1.02283457197658,1.77949108158066,1.36574518755947,0.0943455370854387,1.88016253059198,0.888393723857079,0.563605385471876,0.765689479612266,1.11706184465588,1.59647222160171,2.42966387173463,1.34833654836195,1.08197583399742
1.71650788492177,2,0.243550872580765,1.75644870066764,2.75254698712194,1.79137027487295,0.539579591936269,0.5,1.61001549997107,1.5968970445694,1.60207777585043,0.706023456957116,0.971546237259922,2.91098526183165,2.0251328546708,1.69665363805932,1.52033674054313,0.613789628589115,1.83751496023378,1.41419800407787,2.16405377885133,0.476111267935589,1.71533778388747,1.06576979594568,1.69645409035124,1.90008490146076,1.29059031157091
0.352831311521566,2,0.644785800687761,1.09475259986341,0.930612383703725,0.449763825406757,2.36688852371147,0.5,0.596115374865687,1.98398248902562,2.17283064077981,1.55250678261645,1.34756643714985,1.46682462540934,0.500843574714434,0.417339553494229,1.64115304246169,1.74539234409916,0,0.609461381042118,1.50668406435047,0.612043201501493,1.72471003568671,2.39756254935758,0.65016510578095,1.6370581166561,0.0200834409572972
0.830259866555441,2,1.43706421926879,2.60639732226106,1.21069059243568,0.886435663464217,0.853332628169648,0.5,1.57509696255713,1.34595405735732,1.83466718818196,1.15549889928156,1.70108893125796,1.03606044832372,1.81230753014592,1.58065059132588,1.53214001627658,1.73865082681175,1.38099426235959,1.44468345086028,1.90916806689836,1.66218880541124,1.54968219696708,1.80150825738037,1.20800763204539,1.53595499583335,1.22358838184991
1.97384403399175,2,0.757466276341761,1.97082117093615,2.25583818350374,1.37489639643908,2.08511149499356,0.5,1.32704999577661,0.710781260849406,0.913805075619046,1.74193110671491,1.56150319521692,1.40891086924964,0.932192496954797,2.00708713210008,0.722669118075978,1.7862827170397,1.16706564936101,1.85319276221853,1.15373054996058,1.08536723863497,0.266137811683232,1.51617287099676,0.286526896637129,0.874312972844625,0.596776967042745
1.73420854009206,2,0.22777873977037,0,1.15393601694684,1.8858196647959,1.14884079966764,0.5,1.36826572842303,2.08079291844785,1.63392927040451,1.11240961646506,1.65273150898999,1.39363275841069,1.65526437747484,2.08554147905354,2.77487624603722,0,1.20029152343731,0,1.24084623086312,0.967273046459044,1.31647229001298,0.525354678971302,1.20813971278867,1.30430855826625,1.30279946830539
1.5753319410837,2,1.64169342601123,1.98668942667571,1.50345808096421,1.05615520402659,1.1418024340771,0.5,2.24176303426131,1.06434171122907,1.57681815791696,0.17823412000569,0.870611205583599,1.68691179725366,1.42217177574313,2.07766501501365,1.15000734433183,1.62357415704714,0.569089177151384,1.66067550381144,1.32732526089449,1.34090142938404,1.19592337079692,1.2334915961713,1.47271908527086,0.874353606423065,1.61798016620249
1.4384146230314,2,0.767720009215551,1.62236031427516,1.74895707208097,1.11811506452399,0.229773815745469,0.5,2.12297648710077,1.17270701482941,0.582275505643219,0.380742114345757,0.988777008688104,1.42017490219644,1.71106413419918,1.52336446941379,0.774716384358756,0.943951560876402,0,1.59814172847358,1.31005001199745,1.92120412394318,1.34762647855881,1.01880795063916,0.561371572085729,1.04691450314481,1.2347082552294
1.22582700751299,2,2.22767874773524,1.18459223920753,1.21161396459817,0.718346962706648,1.16838841413117,0.5,1.23433463360006,0.138336007041937,2.05300053574428,0.0329950948286259,1.69253235417653,0.847562676166983,0.00824736326081937,1.68168631208581,2.44820365137998,0.457989785315389,0.920371455833621,1.87747356468574,1.87812945287112,1.13556060876893,2.06128013629742,0.498043365568936,0.520035779642201,0.763891916298344,1.13257571718522
0.351324418565902,2,1.98756322760085,0.920216456296406,1.73158948901887,1.28701231304067,0.698426060384246,0.5,0.608660941605788,0,1.16170529168016,2.07245312048466,1.2680846859293,1.91396529440619,1.17188942315735,1.00929426054594,0.394139447460397,2.64763546809155,1.09919078213277,1.37241398712136,0.755429289934651,1.4064608823678,0.911814197426602,0.28158948060225,0.743677919975914,0,1.08975306114364
0.0867005077452409,2,1.58447448479112,1.1093095281966,1.34757183570018,0,2.25541646632858,0.5,1.22988839884372,1.49592513837939,0.720305121731888,1.32407614594272,0.349439328637991,0.938757790069586,1.05950730247443,1.5661470054875,1.35856631066634,1.93326147132537,1.01674763243202,1.23531596945439,1.36366863622493,0.761002190653,0.932932244369516,1.30734617262148,1.85653786380408,0,0.913947534545499
1.22815320693865,2,0.364927563301164,0.744430151498239,0.659345925876585,1.33700981110452,1.21664069363842,0.5,0,0.767596435888291,1.98021710848807,1.53820406338286,1.18124411001603,1.34466631832439,1.12510680442684,1.11677628383169,2.14270998241213,0.787880077894406,1.57500903695701,0,1.93607182235655,1.03270370435936,1.52454793461214,1.95113832579345,0,0.919273492948934,0.729656411855895
1.63332137911195,2,1.9139842530661,1.67318054309414,1.04446113081269,1.05799377991999,0.700641451821307,0.5,1.69708938455853,0.799149422794487,0.772911560465257,0.918758763579096,0.692414848876905,0.816287961541314,1.37239000493964,1.93905476845959,1.4217788370241,1.41893144499701,1.68446462625235,2.33280218272203,0.958467600455517,1.79620672471267,0.990236954556284,1.46725804359074,0,0.907817663820605,1.12147071078344
1.70451780819571,2,0.428471390853835,0.794412931324074,1.6002481489635,1.39354277671618,2.15433529817497,0.5,0.924805733935215,1.62398393024915,1.45806440814737,0.660355194918002,0.707409585367793,1.39822043061002,1.45653098735093,1.68300675824466,1.77588186681503,0.0487705766127425,1.08899481368262,0.766243197148709,1.17603375518913,0.805509167658773,1.0952724251024,1.38415329634796,1.35936423380759,2.0767183997316,1.53350957290831
0.468879078638974,2,1.82057567203132,1.88358681180071,1.55510671443971,1.71704126335637,1.336112844644,0.5,1.54116942619752,1.98952576033675,0.12308263174775,1.79531451194316,0.816296772090783,1.43431735164795,1.73849412174219,0,0.14258563725796,0.946578741848815,0.866848866392087,0.614919437404513,1.39478250196087,2.12091968589645,1.63487372741032,1.80193369354848,0.605980324784301,0.234858248028899,1.1342221350648
1.21192289402136,2,1.33732058402916,1.20251113966963,1.13546419529644,1.997516073692,0.390017707144263,0.5,0.254623737243016,0.807918400516888,2.72671793121562,0,1.06586427859968,3.02462052363775,0.915036154710595,0.746445191624943,1.75392610811317,0.510881985648455,0.822446494564065,1.376691258648,0.606906372479909,1.53977849712551,1.18730907627419,2.0478215103978,1.15517368245876,1.45570082211349,1.29582961258118
1.09581315594482,2,1.58555327418486,0.8560203587886,0.462525434278952,1.49008777342978,1.59201356274587,0.5,1.02390930884254,1.94951491227692,1.04312173902182,2.33666100047516,1.95997489639793,1.24914708586149,0.117017711575579,0.479387544174109,1.27352702248758,1.63249834102871,0.278660562370107,1.00866471120842,1.28842050084955,0.114839886204837,1.28118922545891,0.870433351230404,0.784975246746094,0.951793410725248,0.0930822833800929
1.05147605205853,2,1.33281260230828,2.70632259443713,1.00236886726486,0.852313732773288,0.672323264648373,0.5,2.25223417714293,1.8931702393098,0.851195842133345,1.74517147719834,0.0269102396800447,0.957326508102656,1.0363924530094,0.577048346482259,0.654306342748269,0,1.19730874677918,0.509205433381561,1.48305350307158,0.737893132310894,0.846410580735508,0.589446860031303,1.22025574198763,1.23921433666369,1.08345817910025
0.794033204271566,2,1.08476267902331,0.402754880450496,1.57893134423758,1.82098704631665,1.08951848232638,0.5,1.8170585542233,1.55179039366313,0.222780580234047,1.42331861861041,0.869016812571043,0.445863871296836,1.46245932443091,2.21388335737189,0.610546933364653,1.35438376443347,1.02085668786474,1.35907503287978,1.49506484402934,1.54918565071325,0.983030369605739,1.14728844920456,1.03634544897883,1.39653271589803,1.73452811624643
1.89798225092887,2,1.43818684636021,0.579401251233009,1.59366660550671,0.890348789352215,0.902314525013308,0.5,1.34387378513498,1.57106586665133,0.538723571133326,0.993105770177259,2.02039540413274,1.49993813842823,1.68233790216607,0.526657323519328,0.66070076927745,0.239388929521415,0.800496810227332,0.0288869835860848,0.755755364648574,0.266660632125247,1.19579929577945,0.836294120969489,1.37609478455905,1.17366856935534,0
1.12999614253761,2,1.31837258803072,0.2984741038731,1.22874013210199,0.923318330027862,1.1470728004658,0.5,0.932774334349142,1.44562674203125,1.51477741657284,0.924359506992821,1.56835450592059,1.09494143382454,0.626540373862495,1.39010383116145,0,1.04440017113157,2.02218202099139,1.08564153685194,1.27435452224327,1.28900821027058,1.84078083654025,0.755874470039882,1.35081409649017,1.36729648829539,0.550283837095948
2.20117691101321,2,0.712891223133491,1.4261657839181,1.71513900670196,0.998636953572677,1.14506844868871,0.5,1.47011302320713,1.23774515265775,1.18696595997791,0.176895875575176,1.32632672830988,2.22313527284255,1.42898232514354,0.745852611803416,1.17143388195416,0.178464884651492,1.68028780960915,1.30794028496485,0.0984305044930872,0.686170258947855,0.0815541158455628,0.929604221140235,0.84872813510963,1.05418367969767,0.509772771900994
0.844665767639581,2,1.2665373041148,1.28413944746246,1.44628930687062,2.13378372405695,1.04231680267438,0.5,1.97583484040059,0.477447255162515,0.805056446472295,1.33039654430381,1.88566878478821,1.22659477902165,1.62102973715252,1.524652456307,0.864854756726335,0.225403572198597,0.884716663198339,0.911193018391392,1.22473830998875,1.12933246269598,2.38138917906216,0.999176318548046,0.340401487670032,0.728161580869594,0.568059306710362
0.443329618172607,2,1.27760198639414,1.54914780305932,0.531122734485804,1.1356477599405,1.73809602461364,0.5,0.61526547058893,1.56882501576363,1.8602785883627,1.12137300992352,1.26076721898189,2.56749066224807,1.8218042560125,0.559115717905802,0.146398337573625,1.25231418495005,1.13052523643483,2.02418015636704,0.511779233862839,1.13613806881633,0.74747791967003,1.14217270696892,0.550282047846635,1.42413549861589,1.19420784936936
2.5854848507475,2,1.26805506453934,0.82077133088512,1.86053206946928,2.56633864494655,0.37652345388208,0.5,1.23034618965079,0.782388004322673,1.64099417971245,1.55477465693882,1.27416310549926,1.18043591791304,1.9715925637152,1.80822709427555,1.38271993057371,1.22662961982813,1.0285298481936,1.15112226324366,0.861173254950327,2.5722716491804,0.351868203887024,1.73381459075122,2.05358558321788,1.61685533094311,1.55779670049995
0.927942224371393,2,1.54947811876133,0.882971142538537,1.9861609458635,0.786633334821604,1.55705641852795,0.5,0.923350800614906,1.33626424292398,1.14820278938432,2.03618653915882,2.0397846752859,1.47938462174325,1.12845286171393,1.49304144241408,0.534497083071789,1.83308335097475,2.04631802131365,1.37310233258524,1.34428630143273,1.75627673772951,1.43330505911791,0.597350640167242,0,0.823325952171096,1.22401154097644
1.11313046216735,2,1.35398037216652,1.5447995194399,0.846398468646255,1.96438765857136,0.921439640012329,0.5,2.10731456329558,0.836599489167561,1.2435772270698,1.39329808038154,1.15042047531838,0.817717027774933,1.09245601241304,2.1059754551859,0.856990660695233,1.71094625067933,1.90500855936676,0.910740200323225,0.932087674925945,1.55654931940336,1.08611111291285,0.194891099384067,1.25958200357272,0.242119764750033,2.14220404910871
1.52474384880728,2,2.11564687009248,1.50257988476902,1.76844354076424,1.02422593184372,1.37305340050791,0.5,1.48286087887594,2.27604329377178,1.96803950318828,1.67340728215176,1.14622227758764,2.42009819269621,1.16449316571619,0.625346606021604,1.38612692905513,0,1.56455802688258,1.53022939001458,0.368636617945425,0.589271193061847,1.54838529582314,1.91331529283647,0.622302218783384,0.456722874212816,0.522605770849462
1.41273575229229,2,0.903877587508163,1.34662993315124,2.49785802267371,1.79227395925046,0.80924442977367,0.5,1.8171653499464,0,1.73210377438643,0.897706004935317,0.28518669618823,1.8609056755409,2.19196995166683,0.895285410608447,1.34614132234711,0.416125321326304,1.22464220415153,1.32218211510704,1.03768263854983,0.991450499907586,1.60944496398614,0.885972650890782,1.04219137886708,0.576551282102582,1.38388689039049
2.02765020513809,2,0.553062067146352,0.968813489516575,1.94260381669344,1.24896476897763,0.762698338711844,0.5,1.10620198660429,0.723802257054305,1.38894734320221,1.71029657174125,0.63231344609722,0.898830926082987,0.703963113605724,0.5333172246159,1.06033371833029,1.89055263049461,0.749907854798239,0.925556840853808,0.971424291305752,1.34027859438546,1.4481511047153,1.66326620468451,1.78355998510718,1.7053074074953,1.6196204312009
1.76769989577355,2,1.10788144874141,1.20155683016432,1.83823562701804,1.90356787554629,1.81409541595698,0.5,0.771081481472063,1.47425257330534,1.77976924437221,0.784730867967391,0.782440713502907,0.520072531413889,0.666900618302199,2.04086086504667,2.50496978686162,0.906267903482872,1.98650615261197,1.43099072670138,1.37638353450326,1.55429690830308,0.909407394973756,1.68411341574062,1.74811914500221,0,1.58780655903777
1.55510051853408,2,1.07741138705408,1.28800641231453,0.537411869694937,1.48933122906745,0,0.5,1.16049115109983,1.77071362262801,1.46370776162053,0.893778558135815,2.03830643768436,1.19904762239372,1.40968376497395,1.71034319429499,0.628029734959068,1.02162405109085,0.776358670917591,0.502981659465937,1.25920884389113,0,1.09799061809365,1.48766732523742,1.3805922951227,2.16127078895039,1.42718288723131
1.39585911222905,2,1.66640557860442,1.39738657855391,0.207619519339033,2.25765482066963,1.40580016772133,0.5,1.59703820512594,0.489866047786719,1.79465152653078,1.61036052456479,1.91434191552093,1.79841486778959,0,1.37488114129849,2.51277535570934,0.588559783592584,0.525185434607301,1.96627037665097,1.28473479260616,1.47152265028507,2.07470944733755,1.37484804160995,1.0943632911895,1.20000599396274,2.21424271655006
0.822116161814005,2,1.1122606813553,0.529128939489667,1.87817338214984,0.864656847204964,0.44661159150673,0.5,0.878399351320868,0.492766372795216,2.20433923730629,1.29756267438462,0.701084872030268,1.64740019390681,0.653105104581401,1.14466914211872,2.34402249194418,1.90276299395931,0.956229300190622,1.13843957476963,1.73494764733895,1.3337245692139,0.534904751869474,0.967480983273678,2.08573374796228,1.76232651030035,1.14417303786552
