"","SL","BRC1_2","CK","Aux","ABA","PIN1_3_4_7","Aux_Bud","SUC","GA","Decap_signal","CXE","SMXL6_7_8","FHY3_FAR1","SPL9_15","MAX2","D14","D27","MAX3","MAX4","MAX1","LBO","CLAMT","PhyB","PIFs","HB21_40_53","NCED3"
"Ind15",1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352,1.13734896008352
"Ind16",1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928,1.0540221032928
"Ind17",0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373,0.839912448187373
"Ind18",1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769,1.05736205161769
"Ind19",0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608,0.608101645848608
"Ind20",1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958,1.29287838845958
"Ind21",1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249,1.04761506730249
"Ind22",1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714,1.02683738721714
"Ind23",0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129,0.769726224628129
"Ind24",1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204,1.33197967873204
"Ind25",1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868,1.15397454772868
"Ind26",1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275,1.48179498841275
"Ind27",0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776,0.872455139804776
"Ind28",0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103,0.592536053203103
"Ind29",1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047,1.15098198348047
"Ind30",0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693,0.87583819827693
"Ind31",1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479,1.06839825337479
"Ind32",1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618,1.43111396519618
"Ind33",0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405,0.390809536999405
"Ind34",1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084,1.16348316440084
"Ind35",1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024,1.05713891255024
"Ind36",1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753,1.08322560741753
"Ind37",0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889,0.546028726728889
"Ind38",0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829,0.419030330131829
"Ind39",1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175,1.06400629579175
"Ind40",1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408,1.80185819885408
"Ind41",1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014,1.46100626805014
"Ind42",0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461,0.611328094098461
"Ind43",0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641,0.75105673637641
"Ind44",0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021,0.444683543312021
"Ind45",1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324,1.59237782389324
"Ind46",0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412,0.195663113215412
"Ind47",0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912,0.299327572488912
"Ind48",1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304,1.27111865602304
"Ind49",0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548,0.803727496190548
"Ind50",0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645,0.652045237600645
"Ind51",1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384,1.51791535260384
"Ind52",0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902,0.674627810009902
"Ind53",1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701,1.0298444858701
"Ind54",0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416,0.588266497864416
"Ind55",1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233,1.35746950449233
"Ind56",0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034,0.646060405713034
"Ind57",0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739,0.563400310135739
"Ind58",1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703,1.15419304738703
"Ind59",1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902,1.06164628604902
"Ind60",0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335,0.732165561092335
"Ind61",0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341,0.642790105150341
"Ind62",0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626,0.952602748541626
"Ind63",0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847,0.884756452297847
"Ind64",0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944,0.447102375621944
