"SL_n","BRC1_2_n","CK_n","Aux_n","ABA_n","PIN_1_3_4_7_n","Aux_Bud_n","SUC_n","GA_n","Decap_signal_n","CXE_n","SMXL6_7_8_n","FHY3_FAR1_n","SPL9_15_n","MAX2_n","D14_n","D27_n","MAX3_n","MAX4_n","MAX1_n","LBO_n","CLAMT_n","PhyB_n","PIFs_n","HB21_40_53_n","NCED3_n"
1.86164513132933,2.23743521088152,0.902693272427333,0.887270317847584,1.60333143075856,1.09947348679512,0.736325491329266,1.92284268004288,0.577353431544437,0.574069495374182,2.55125359103525,0.510824877473869,2.58845636374233,0.747497081604072,1.13284762613058,2.20015144536706,1.15651562297028,1.09803097715588,0.694687530467391,1.18752695648758,0.923701415587173,1.56331120209282,0.883058676935351,2.4541710258146,1.30505940570976,1.34172942058992
1.40215399321427,0,0.14550411753133,0.882920370979576,1.1262875629414,0.369895559412286,1.93839577072271,0,1.37557376907683,1.28901608240025,0.651665974230563,0.705217131297023,1.17831354905259,0.975533358760975,1.61772124381047,2.26513838592719,1.16896441642857,1.09726993633495,1.92289464787344,1.07107989782575,1.81830227918076,2.86221286940013,0.515064381704991,1.5137460813694,1.61023121920677,0.847090221548812
0.704478327374413,1.56505925787952,1.1568459883327,2.80663655629132,0.775797732958794,0.819585930724619,1.61487201707359,2.4368940985804,1.42191835580939,0.491800806689551,0.50984508211585,2.11858103583699,1.70798955833433,0.062330569011676,1.27109609386549,2.17880136239606,0,0.425020730083483,2.07726155539546,1.56965302652518,1.14621757251776,1.14745003825051,0.662651435530828,2.71437724769514,0.546791839595728,2.57141090310602
1.85447101871125,1.58311722210281,1.29761152284688,1.2466760809842,0.745751597724354,1.43340593925756,2.4112552379185,2.15183736985094,0.448051072362131,1.57768317450728,0.842159845497294,1.29241080238579,0.600967467118643,0.0903458456169809,2.10283010983482,0.00891946114545605,0.971180067645659,0.175648657815946,1.34030947326888,0,2.79185398568318,0.895359495605639,1.21276776106434,0.936003917960093,2.37378193016956,2.14165079779361
1.86163843631374,0.284063801421652,2.32388807261088,1.3559675958006,1.99384790571647,0.566230498297661,1.01992797265717,0.503135700058287,2.0725056429536,0.514360311447748,0.844782737257507,0.707484225936962,0.931097936153663,0.968743414241668,0.239738219248067,2.09608852151344,2.00325030980193,0,1.84256513286706,1.78031621438962,0.722892380894709,2.81983669430866,1.94271071996096,0.83928614976431,0,0.92755431574183
2.62727318722042,0.337834125011206,1.99095303935904,0.670362303900734,0.727549898958212,1.66906670183288,0.308510561581523,0.843918719818705,0,2.6720445588194,1.348248765187,1.86598728073235,0,2.03305598704583,1.72180759917666,1.08920977622032,0.581649396265804,1.89410871548202,0.400514542786639,1.96189214533472,0.325624980582819,0.0477565719631646,1.86960315245967,0.534971460485475,1.20847354309986,0.467442472361776
1.38490283190405,1.49270218401367,1.15229840655333,1.05970068134982,1.87910809539531,2.02883801743365,0.798226213944877,1.17693174164173,1.4993669148857,1.08778661604993,1.52727715153568,2.26844271375171,0.988415697589019,1.26744436425389,0.951455540994987,1.11336155300846,1.1320450516259,0.818994746299541,1.01289731819441,1.07092168410379,0.804413379166707,1.28609353967452,0.716099409018759,1.68778251129742,0.993893628025109,0.842839266003256
1.70641164667586,1.83394897142811,1.35964004223932,0.155310705366365,1.43404381592702,1.1101775732644,1.38716090121167,0,2.95717635407444,0,0.713472794766055,0.583740187131994,1.58315341057427,1.36841093785453,1.10793834247949,1.03649414986664,1.39522353472445,1.74926209097927,1.42361772550165,0.689701022919202,0.575512463209236,1.26583626274595,1.40634724242534,1.42342459707023,0.275729622644724,1.82935185116601
1.35004974626834,1.16922844041271,2.23574613537437,0.218826147410676,0.901746818281694,1.47441532978459,1.89541378620163,1.64649102867405,1.14404003654467,1.77047122959386,2.28745951334504,1.11036832502438,0.744963785707963,0.693966640966938,2.46366220514365,0.940336070706871,2.00654738000797,0.639147563331479,1.42559332381914,0.780294714328391,1.19105857817351,1.29952910684439,1.15210843945199,1.68255302416053,1.97138268385728,0.515655742384061
0.0631066494826031,1.43391384491279,2.010512111568,1.40798952721818,1.3364536733148,0.134726630170985,1.35673350961674,0.213219703213381,1.53817814024072,2.02731914465695,1.65086490262493,1.04977746810916,1.08803272516552,0.772876515867827,0.957687490382401,0.287970559709718,1.08243389148909,0.47053615531512,1.05274658523982,0.962599459678977,0.877012194613424,1.04518072450972,2.00647278352283,2.09205632931522,1.54094033511721,1.50291221220413
0.368309570119259,2.08432896724373,1.48762354000126,0.594360744312549,1.13751386066516,0.945850021755987,0,0.58737678102392,0,0,0.583138373934987,1.38948908649419,1.27685828304092,0.40034508267379,0.80774873255198,1.9746693147286,0.275016700096178,1.53007009857553,2.13626877088221,2.25059555847202,1.61855581121948,0.788209079341797,1.721635630843,1.40434734853985,0.839533524511709,2.35665431640276
0,0.620677145432025,1.41462068279887,2.02154945460357,2.13461193457448,0.863436854438685,0.679559864042223,1.96481155729169,1.1971502593248,0.445356020808775,2.36781058609545,0.696196378434489,2.0193374516304,2.29537395795715,1.14116928445973,0.3972286494349,1.59118395569111,0.938832377289023,1.0382606524922,2.32795711384058,2.43052230475511,0.200813825496339,0,2.42067191943047,0.600920615930691,1.95309913162127
1.3939668509399,1.92772560770747,2.41363791015836,0,2.33049674929918,1.51599970650855,1.82976503492791,0.47730469337922,0.623277487459965,0.776071059561533,0.36142106928697,0,0.584778053945437,0.584458725217398,1.33676680760909,0.0931798793665718,0.831446517258499,2.0619756670119,1.38748980450995,1.79936918466511,1.10444141182539,1.44310389180776,2.5600424196664,1.71127770743474,0.689611640543556,2.21736419602628
0.551236685700076,1.53678842024247,1.17807472158032,0.557510216398207,2.1999770299131,1.47248107740384,1.60343884366003,0.544618827216902,1.11497611862908,0.708326978404589,0.441354855624804,1.07993593136631,2.42238415931819,0,1.85536389707039,1.57673835935032,1.17105388951171,1.25426178390816,1.32134237297876,0.823546981404156,1.74070745766536,0.0842486180448173,2.00194803328258,1.40365665971673,2.12556374157375,0
0.444516613426679,2.04710835617664,2.80097240665056,0.515585309070024,1.67074394373591,2.44133095990544,1.05513399087733,1.72089849006047,0.387216429400206,0.616553504105241,0.995489124869307,0.958179152123318,0.636533041085019,1.71679573670943,3.00551823156025,2.35936032123958,0.910337323438985,0.700218981928754,0.732859556815681,1.32372727633783,0.679564167751182,1.14699939005149,1.07689431025569,1.60009547396237,0.335990925667684,1.06887628649734
0.981319434740415,1.52874792583259,0.874892537124581,1.96562304280152,1.84910828448878,1.47761424065097,1.4436336999726,1.80843819834494,0,0.446271575277199,1.2953360458099,1.62741601302789,2.24471115234613,0.468675736194037,1.35701576974034,1.95061170659158,0.900231084413721,0.487057525320262,2.00284751436023,0.727944759272857,1.2267877326424,1.67181300299424,1.26224159598049,0.803472696985883,1.5844572047425,2.14727464800967
2.28884726709923,2.10164710188395,1.47037607641357,0.0104251019392043,0.594964291971334,1.66427699042184,1.74465192674612,2.14143546486537,0.367132659735331,0.142186197483144,0.415934761209052,1.28241637629043,2.32724645259947,0.114231305483603,0.975718606475366,1.52328196164547,1.36545342688744,1.30533714156707,1.90772790829622,1.27009629289591,1.08187732414594,0.881226421894999,2.49008780678212,1.48770951892265,1.91123992084535,1.55427830623051
0.285019056589376,2.19960887596835,1.02417692562093,0.150153275973214,2.77808214268624,2.70372266957813,1.98500415051313,1.41252755443601,1.39689593541386,0.768510670935146,2.46477461449403,1.37964679959504,1.49751161241202,1.79221658865842,1.45793572739359,1.53799596520829,0.967207282286237,0.717513748725769,0.988444035433174,1.43718359977256,1.33408649418854,1.14733503194718,1.25581220374054,1.69127492857762,0.744605104780454,1.15290032121285
1.73522935979619,1.897187908459,0.443200914444887,0.452307982850101,0.708865362487346,1.4659136971834,0.848009235968398,1.90895394600274,0.119324839357802,1.38641143087546,1.98836019077937,2.06300280170132,0.866454095809016,1.61967877483725,1.74152341278078,1.40152000507523,0.62821458135837,1.60362769203022,0.588741587954527,0.636771803823787,3.1284526413243,1.15356086556418,0.781042818128982,1.37387551724953,0.80446917997605,0.538353886889506
0,1.36410270037966,0,1.11403743156391,2.3892214219047,2.03837051763891,0,1.46417597354232,2.31240031263305,0.549744469835049,1.71523717208384,1.58784902130393,2.89389064268584,0.764421426572824,0.961309879537144,0.523622825504349,1.94583182710997,0.931649637837257,0.42723763043297,1.26994173641431,1.67761327222674,2.17609511430742,0.000143181231196943,0.268883834792269,1.66393731484133,0.815217804870761
0.510864294151271,1.08552708733586,2.01575909512492,1.250897946672,1.22086866794411,0.396233319399145,2.43297939714096,0.447846083139004,0.981346265189617,2.09274641534615,1.17920819983792,0.261077651449676,2.30971212536006,1.11950448032772,1.56964424662681,0.914829858001589,0.68112983374555,1.83589767281216,0.836573969448313,0.0211557698596362,0,0,1.85581147218611,0.511355025424589,2.32791326824197,1.13361800184462
1.4088411571108,1.00101672563907,0.888510582233298,0.908323944467345,1.09678423416525,2.51421506158799,0.834287078510364,0.914003776399832,0.638715873728284,1.47504101461756,1.22399169611155,2.29635640253823,0.824803972960816,0.949667609691188,0.0857675300668045,0.3468810530669,1.42269897609293,0.702434681963421,0.322176646264623,2.10346291010082,1.73969387507406,0,1.1444781495802,1.42371535948128,2.37089107357828,0.87950598192928
1.35486871924253,0.851303562270924,2.3454404569895,1.56334311835425,1.00973957619089,0,0.540212824467226,0.923976650347,2.70370250871846,2.58879525180625,1.05380480624667,0.789967687992135,0.567352383862774,0.718806482526563,2.45336059790558,1.09925310411896,0.585170297606723,1.21134848701395,1.56408319755652,1.41684952379984,0.91589751821237,0.522363556582591,1.406832944812,0.0930946421317191,1.32417997106531,2.01065658437749
1.23862327865468,1.40253376436467,1.98384343237891,0.990845324612315,0.717105591140278,0.895850347704767,0.519086046676549,1.33752860431933,1.99407174621605,1.28480692577036,0.405380426373946,1.08257893325123,1.72683404904724,2.82808638098675,0.301769012077869,0.636450615311968,0.454690178214698,1.11725469089017,0.848237375212914,1.65641928796413,0.630821368966872,1.7849808468361,0,1.53978951596102,0.658537499767141,1.13072877479978
0.627532287665531,1.39606914985623,0.467145253320212,1.36093497042012,1.27339414328362,0,1.51347046051826,1.51296502973766,0.787597420391963,1.30560719235751,1.69036345705781,2.68947628480942,1.0125075076398,0.231796723878671,2.40131985346202,1.68018593469734,0.0533735574067946,1.06974294423455,0.922222524485122,1.51159988196441,1.22460491476738,0.256916825740783,1.72245377590588,1.52156610440227,1.96021077167291,2.17381032621802
2.13095688991003,0.872751029854887,0.974870935995701,1.91616993729974,1.29833750675506,2.15775720333553,1.85639630344309,1.27414035625381,0.850130176219865,0.730100680685321,1.32320781757712,1.7885666125445,1.67659311013959,1.9007549073129,1.37324016224754,2.35014003164833,0.249320557787275,0.693029509573699,0.815458032837068,1.08315962731395,1.60664752385199,0.553497752856336,1.9122325860585,0.690262919353657,1.64802371722876,1.64751109514276
0.544337338492662,1.28141111763606,1.19843285527177,1.58956710719701,0.740530548038774,0.751989105140547,1.97398115693163,0,0.860822984168416,0.308608241012814,0.116640629846627,1.27465214202745,0.335865740174909,0.747761656306982,1.0837659007618,0.629091057975105,0,0.235464012579142,0.0410300029261396,1.93448516223735,1.77697797729372,1.32238607421713,1.49991584382209,0.833538369785668,1.76110970984353,1.3710482664928
0.404851644793215,0.536057674168675,2.10218527927142,1.31682441363385,3.338961847364,0.720394607974056,1.09259866784524,1.80478593440916,1.19626675651376,0.352488652813459,1.66399876707368,0.9234191708665,0.410668017562315,1.87113348565891,1.89609705440078,1.44579223982786,1.54823448349335,2.76855817900727,1.20208460214115,0.767447383118117,1.18189401346531,0.095331717930793,0.994031556597095,1.89739498879263,1.3379462772854,0.0553501098057835
1.65235012383293,1.28493092941019,0.705073326698781,0.481973411595881,1.36125633039879,0.889103622012007,1.79288104180119,1.61014685621885,0.480357153627771,1.94720460535117,1.25698336618307,0.593416157043419,0.538421128437902,1.57384112866501,1.45442652229212,0.914845367290609,1.27258001299574,1.76679336245613,2.31284841632616,0.808588480664568,0.820807716802356,0,0.969284986323063,0.571263265590299,1.45474567098665,0.0921793471596413
0.984030377265427,0.362872532746592,0.787095238665587,0.774914250686012,0.0399886869845503,1.46689209474574,1.73546759877508,1.82317563787994,0.835888181681043,1.41623594111595,2.31092682955319,1.93975238634864,0.00578782318668897,1.38909730631809,1.82438708522495,0.839592990039762,0,1.63651855579395,1.81090306666767,1.0185100278927,1.88124502790624,1.41988262546218,1.0536898720536,1.96231786612784,1.39240541671887,0.63616658422936
1.32917319517425,1.33139485409065,0.969574946904251,1.6557414356198,1.39037911264362,0.717250412730028,0.705875958973081,0.768658189095203,2.41133399175542,0.750706027987252,0.92103908901209,0,0.998203274620704,0.388794605089815,1.02457102870787,1.98920444382614,1.36492419708037,0.977228958780598,1.53596511248959,0.57079071792002,0.824326384308845,1.55018544568532,0.177284485405254,1.77445653408931,1.01859732899308,2.30380969122536
1.90341564241414,0.536951637505571,2.03062941258804,0.590990679525822,1.74817102425788,0.771208434993322,0.677275167188568,0.974418428064588,0,0.477593976820175,1.10604011163285,2.25193908218091,0.315162620516473,2.46983238660313,0.481226609498064,1.18434419338889,1.7642755205575,2.43681439852716,1.74648310817005,2.04004795802095,0.487078322499207,0,0.772343703788741,1.35769325996996,0.247838252720201,0.79759811964431
2.23766386256858,1.34877530529999,3.25590867659435,0.686489389429607,0.656515313765934,0.13759187723549,1.99542788433847,1.14125254282135,1.41598241978629,0.592879624242868,1.27394607012935,0.584754357230497,0.182637318264855,0.843812936512715,1.20373526862314,1.65816513771245,0.161819115655063,1.70849257423657,0.919001428755802,1.14666518139925,1.88928446410716,2.0804922215309,0.717676539339366,0.896865624858679,2.03574701207949,1.26271970014287
2.18135347396035,0.828000818662431,0.272184807347382,1.32529744930748,0.0285153787383177,2.04922455066447,2.95094275303563,0.474092256593383,1.36583759579444,2.02209815014124,1.45796400619636,0.62142447074226,2.00343712710891,1.21475095940608,0.978646239141971,1.19109243231607,1.02204116609164,1.06937733922602,1.88018408014718,0.372918400881542,0.195909357029746,1.9707734770877,1.48522462260035,1.0714134379704,1.95643383191116,1.41445172081213
0.38418975219876,1.12251132403079,0.596203184699745,2.09187225302949,0.902630442586532,1.57434334346245,1.21476264929228,1.47039342653354,2.01904109268222,2.73773852568416,1.34892318920858,1.28933854841086,0.0373427228518523,0,0.50417063105007,0.982464550803332,1.1931423060394,1.77072051542048,0.945713196838336,0.292803434772445,2.23084936713521,1.53304963367989,2.20624266375435,1.5476228231412,1.27719298344411,0
1.93184156962809,1.08653647264322,0.937645130332925,1.03392771448905,0.962515300058198,0.342921900246963,0,1.13855172000992,2.11371637263073,1.13567388024092,0.627817652050316,0.0346471102481156,1.61814092073114,0.00794530369131508,1.53558808416231,0.45201623647226,1.38658251332841,1.42425939384046,1.78847610459674,1.24233414897415,0.672673984169406,1.76285639964767,2.33833583504592,2.00781326455587,1.19971698788502,1.24695339529798
1.38324422464506,1.99177597502305,1.30676415149584,1.54432084542528,0.103627643222302,1.57143299521844,0,1.7236617308428,1.66761670290079,2.46547837150703,2.87978810252367,0.00690526940049713,0.513658722513423,2.02279128175655,1.03803239965918,0.472951927044506,0.926271008656439,1.11543487469959,1.57791131677007,0.450401329260728,1.59614551343767,0.634764422290934,1.27547318531318,1.26267523211049,0.439272148660358,0.649904909236921
0.389599518920415,1.58668652924895,1.05368720125237,0.937359457454801,1.57136457235433,0.842221822310973,2.28099413198126,0.943738148610876,0,1.06706851751408,0.665128543233293,2.4113355613368,1.57183188041746,0.973686110855185,0.525364272147469,2.57887287636724,0.711272711914865,0,1.04174748766901,1.93337114898811,0.597619877500782,1.71846899434609,2.96061175672901,0.648284835792433,2.72501604601465,1.461189583798
0.23614251898076,0.245415622914925,1.50561331145424,0.880134693483446,1.85391348668023,3.31103993861106,1.75929713438479,0.909371060479995,0.444842459408441,1.61346314185391,0,1.61388332093333,1.20826494267895,1.62388686069924,0.0944290085044686,0.728599846445357,0.363008503567397,1.61691492156598,1.4698748442787,0.296609226924925,2.38237617560717,0.69319734157563,1.07752453160976,0.683705722454181,0.84952320211654,1.61346298388833
0,1.14369298139421,1.23699497836982,1.47779548914698,2.2045060967496,2.3345353719776,0.954693722306596,1.52048201092463,1.73700207408805,0,1.57383672660302,1.19989117654037,1.31820112253254,0.608737526921732,0.523655207456361,1.01881895034211,2.13166109376244,0.216127639110083,1.11985856247001,1.67829486986357,1.12956367863301,1.6560235815473,0.207503657855909,1.29856374699725,1.43555620282998,1.00540290786414
1.73064559553476,1.2753474921974,1.85349482190112,0,0.580107418563492,1.40802598575031,0.968313799291132,0.500585664362777,0.956269310534556,2.15044773254636,0.715728261146844,0.6988037972376,1.5884572583233,2.29254827047494,0.398858486385293,0.866296259422639,1.28964502017977,1.39351112678914,1.03023389890213,0.290603518721673,0.637630716791555,1.61679848817145,1.55900619949784,1.11846860947252,1.23654043410668,0
1.25094552117004,2.01872638375627,2.2519206662754,0.332870872621377,2.07974872403419,1.09641245721016,1.50012336151837,1.77919554927201,1.81320198875839,1.9122836018211,1.64498764540676,2.13135523151084,0,2.31107577540756,2.36819641464945,1.29537583219463,1.81473911283572,1.37347037044785,2.25356932490852,1.22166849799979,0.738179950607444,1.24612791795407,1.70710998819158,1.42293313561514,1.12034154457593,0.387862056648571
1.96774638906511,0.21146976663052,0.00295399360167947,1.40201244392999,0.626073446536435,0.183794158795911,0.437725983011815,1.3180351919358,1.66436213950328,0,1.54457509128307,1.5011103657718,1.19960676543436,1.44094952712087,0.839904736791479,1.15296004233533,1.78073663327421,1.07157642127959,1.75891471496008,2.38396010238272,0.844369962420654,0.37183725188267,1.32659427807627,1.3467062445425,1.94109797193295,2.03451069126967
0.79886287681336,0.0405150342407746,0.873879670356716,0.500906050572338,0.208905356263944,2.24016346351602,1.43081890171236,1.06789727766946,0.262527862883492,1.47072936921751,1.09033789760867,2.41076151178765,2.49031871888833,1.90997729226135,0,0.700978277796463,1.53251470429349,1.11165188646442,1.54720268722666,1.39468043923021,0.942249261614475,0,1.81011707836919,1.40868451871837,0.448888999899603,1.60341318676253
1.49603454369653,1.40072812992794,1.39281367537565,1.14366019419538,1.32917695760455,2.57630022535669,1.39284160100525,0.794972793540752,1.68152490633727,0.972687449316458,2.06469373249884,0.842640026295081,1.1208767955738,1.38427883630735,1.71013266288156,0.583325101721738,1.51373173827025,0.688707416723205,1.26298409828094,0.514401184426917,1.61745517289939,1.39794308054019,1.01911052624217,0.619832426553336,2.82125427388964,1.72423382622084
1.21908664797176,1.22172645674271,1.81300360552568,0.324687034803892,1.06170523362956,0.467634786673454,0.670018065260879,0.408554702293422,1.75743260373672,0.272984786128581,0.593584378956914,1.89418066947394,0.305669949601074,1.31708775288183,1.31398211446339,2.10368523902606,1.67503203631686,0.804979897865717,2.18013803859729,0.828970715641628,0.691856160714638,1.64958164788988,2.04760580061169,1.23229013547687,0,1.27179920525684
1.30142640121041,1.2723142634692,0.334112662724138,0.267376896817322,1.43043501916648,1.98679377024711,1.3732783634136,1.34060418847383,0.897027844098136,0.871980228621707,1.07439079530234,2.99613705874709,0.219298055156763,0.982792140653455,0.446581496429062,0.0678947030935843,2.23970979555999,1.61393924989965,0,0.746457846730149,0.0145064987226553,0.765124190368985,2.29914829111312,1.74810795243517,1.9952874431976,0.234582740646669
1.37525642935446,1.55588319619861,0.148748283909632,1.54190984996605,0.442362506596815,3.13601331280122,0.351239084836564,0.121344625308168,0.641535707571496,1.6676549396636,0.99693666071751,0.325931607418361,0.637477183849509,0.627751440705459,0,0,0.790800013411692,0.149891164358683,1.69872820418488,1.65743709995448,0.734670083937063,1.19812103573132,2.06535141573211,0.930774645089439,1.89141178506256,1.78081342621953
1.78248472856744,1.07902283690098,0.54598714298148,1.29137081517765,1.85642903239808,0.561537421609326,0.987871540079538,1.1605874390742,0.117964696935401,1.10119685733457,1.18967967971898,1.2525523751604,0.968496326397615,0.738103986054393,2.19540134492134,0.681398485413422,1.40458650596703,1.51653610782699,1.79663871462361,0.538201291199337,1.99667587236166,1.94561021447144,1.4338290498411,0.755969622305397,1.92860668116386,0.666530133704459
1.35529759639205,1.64815188320092,1.62955121560997,0,1.47908313627055,1.67295394906461,1.56089313848754,0.717634736175461,1.59347656893223,1.90531394054712,0.727386549362078,1.04324626179596,0.822207600961318,1.18886845119166,1.10172640392401,1.04145408560177,1.65466005471806,0.886302083204116,2.00312697109564,1.13539076498999,1.16149956248946,0.752403213632854,1.33822778366078,0.847529764615236,0.723089355887589,0.771187290195501
1.5106475081544,1.93391983215184,1.40742585328499,2.57862876541308,0.19635588037806,1.65888462942212,0.828952289588293,1.54134655458055,0.719189907848137,0.320060829507454,2.43726862227663,0.750772522021497,1.18361816760053,0.306465184675861,2.02390293694022,1.04136132588337,0.993440138957965,0,1.08912553902757,0.240709781235706,0.568885611961966,0.499678193961309,1.2471789713163,1.28526674421842,1.89390396855461,1.10301560642913
0.632584916639724,0.633512328224301,1.73846781662694,0.238595307785466,1.16916732827969,0.96889453646263,0.843801930005812,0.831188105533318,0.41728823207751,0.716740217344811,1.7686925966827,0.568826067936788,0.609763781506502,1.90340633928313,0.543255389619493,1.09917508732886,0.651838516797559,1.28174075843313,1.43349669451473,1.44467016280306,0.594452926906025,0.960705887149969,1.83465012716875,1.2664664531603,1.3899758225867,2.32195861884552
0,1.66027112352858,0.649510090030277,1.67698285209617,1.13674005537715,1.05906813891152,0,1.05375463594298,1.69784763968514,0.171997091598956,1.46112142939963,1.37923186402649,0,1.14833394712498,1.70040217038668,1.34221137783911,0.715703050032044,0.214282895234512,0.461393720141439,0.515223694536279,1.16818797895976,2.47015826686123,1.46747966038842,2.200901314044,2.34121547309059,1.12528016388484
